"","IDCNTRY","booklet_id","IDSCHOOL","IDCLASS","person_id","ITSEX","dum.fr","dum.eng","dum.hk","dum.kor","dum.qat","dum.nor","dum.twn","ME52024","ME52058A","ME52058B","ME52125","ME52229","ME52063","ME52072","ME52146A","ME52146B","ME52092","ME52046","ME52083","ME52082","ME52161","ME52418A","ME52418B","ME72007","ME72025","ME72017","ME72190","ME72068","ME72076","ME72056","ME72098","ME72103","ME72121","ME72180","ME72198","ME72227","ME72170","ME72209","ME52024t","ME52058At","ME52058Bt","ME52125t","ME52229t","ME52063t","ME52072t","ME52146At","ME52146Bt","ME52092t","ME52046t","ME52083t","ME52082t","ME52161t","ME52418At","ME52418Bt","ME72007t","ME72025t","ME72017t","ME72190t","ME72068t","ME72076t","ME72056t","ME72098t","ME72103t","ME72121t","ME72180t","ME72198t","ME72227t","ME72170t","ME72209t"
"1082","QAT","Booklet 01","5040","504003","63450400325","Female",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.36703333333332,29.3228333333333,29.3228333333333,-53.6827666666667,-39.2088666666667,-19.9206666666667,-62.1065,64.4551333333333,64.4551333333333,-30.2457333333333,-39.6542333333333,15.161,-61.3211666666667,20.7668333333333,25.0407,25.0407,-25.0728666666667,-43.274,-31.7781666666667,137.624433333333,-57.2043666666667,-36.4385,-44.6142333333333,17.7319333333333,-32.2473,-61.3532,-25.3291333333333,-41.5059666666667,65.2900666666667,-27.8246333333333,237.203666666667
"1083","QAT","Booklet 01","5040","504005","63450400513","Female",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5.64523333333332,10.8912,10.8912,12.6985,-51.2173,-7.61683333333333,-49.2395,-41.1278333333333,-41.1278333333333,-68.9100333333333,-81.1054333333333,-60.0016666666667,-49.1671666666667,144.211866666667,-10.9328,-10.9328,-18.3666,-62.0146,-66.9456666666667,177.310566666667,240.230233333333,-39.1076666666667,-80.7479,-30.8875,-65.4018666666667,7.67856666666667,33.8963,119.463533333333,-41.5649333333333,37.7134333333333,87.0757666666667
"1084","QAT","Booklet 01","5040","504005","63450400529","Female",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-56.7148333333333,48.1344,48.1344,-59.3994333333333,-70.0861666666667,-67.0202666666667,-81.3691333333333,156.836933333333,156.836933333333,-70.4974333333333,-26.5125666666667,2.0033,-79.5845666666667,-44.0017333333333,89.8924333333333,89.8924333333333,-44.1185,-48.5453,25.3080666666667,-31.8838333333333,-18.7439666666667,-40.2951666666667,3.97696666666667,-15.1924,27.1122666666667,79.6583,-1.55239999999999,53.1078333333333,-53.2604,-53.8783333333333,81.7621666666667
"1085","QAT","Booklet 01","5041","504103","63450410307","Male",0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,30.6705333333333,14.9969333333333,14.9969333333333,-59.6014666666667,-55.6520666666667,-68.6596666666667,-78.3482,107.3263,107.3263,-81.6269666666667,-48.1759,-78.6055,-72.7237666666667,-22.3508333333333,-67.6914333333333,-67.6914333333333,-59.9259333333333,-35.2571666666667,-45.1999,77.4464333333333,-79.6533,-67.5529666666667,-52.4962666666667,-76.5781,326.6389,-60.2628,-0.0236000000000018,157.364433333333,-63.8216,-33.4467666666667,438.578866666667
"1086","QAT","Booklet 01","5041","504103","63450410323","Male",0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,2,0,0,1,1,1,0,0,1,1,0,1,0,1,0,-11.3918,242.3091,242.3091,-40.4119333333333,-81.2141333333333,7.5864,-88.6210666666667,83.2016,83.2016,-62.6058666666667,-51.1730666666667,-83.9338666666667,-17.6755,-63.0491666666667,129.197333333333,129.197333333333,79.5921666666667,-21.2632333333333,34.9025666666667,-29.7975333333333,-19.799,-84.3265333333333,14.7422333333333,23.0182,-58.1790666666667,-59.2186,-32.7993666666667,-34.5012666666667,-101.879766666667,-63.7838666666667,-63.633
"1087","QAT","Booklet 01","5042","504201","63450420105","Male",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,13.8983333333333,122.1772,122.1772,-57.4171666666667,-54.6457666666667,-64.6071,-73.4111,260.348333333333,260.348333333333,-37.2568333333333,-16.2026666666667,67.4529,-54.7584,-14.3344,31.8773,31.8773,-34.8037,-68.0274333333333,-63.5407,49.0409666666667,-50.3812,-82.1768666666667,6.63606666666666,-76.6299333333333,-33.8912666666667,-47.4568666666667,-40.1346666666667,-54.6540333333333,-62.093,-30.4802333333333,51.0694
"1088","QAT","Booklet 01","5042","504204","63450420411","Male",0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,0,0,1,1,1,0,0,1,1,1,0,0,1,0,-5.80616666666666,41.1123333333333,41.1123333333333,-19.0617666666667,-69.8025666666667,-86.4712666666667,-84.0057333333333,144.488033333333,144.488033333333,-31.0908,30.7211333333333,2.60723333333334,12.7235666666667,-86.1933,37.1009333333333,37.1009333333333,38.3853666666667,-70.4391,11.3637,-77.5102,-51.2769666666667,-67.3577,-47.1157333333333,-67.0652666666667,-34.6496,-54.9969666666667,-34.3385666666667,15.4515666666667,-41.2546666666667,-77.0493333333333,448.830533333333
"1089","QAT","Booklet 01","5043","504302","63450430208","Female",0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,-3.82559999999999,259.791166666667,259.791166666667,-77.4506,-49.5712666666667,-58.0508,-76.1589333333333,204.6029,204.6029,-76.0163333333333,-44.7053,-29.9265666666667,-72.9111666666667,-63.0521333333333,-36.5843333333333,-36.5843333333333,45.9748666666667,-58.1086666666667,-64.0472333333333,-44.3643,-39.7804333333333,-51.0158666666667,-1.4789,-15.6841333333333,-22.7748666666667,-64.2590666666667,-19.3369666666667,-46.3059333333333,52.0756666666667,6.11093333333334,19.0441333333333
"1090","QAT","Booklet 01","5043","504302","63450430224","Female",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-70.0282,253.668633333333,253.668633333333,-110.5018,-74.1925333333333,-75.7973,-92.9144666666667,119.671133333333,119.671133333333,-86.0262666666667,-44.1080666666667,115.050066666667,-80.2912666666667,-75.2961333333333,23.5845666666667,23.5845666666667,-35.4466666666667,-82.6958333333333,-85.2027,-25.413,-13.4749,-60.8377333333333,48.3577,78.6633,-28.4675333333333,-22.282,-10.6931666666667,65.4955333333333,-57.2551666666667,-2.0545,31.5639666666667
"1091","QAT","Booklet 01","5044","504401","63450440104","Female",0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,-31.5168333333333,129.388666666667,129.388666666667,-41.5226,-93.1035,-65.1683666666667,-105.595466666667,89.0173666666667,89.0173666666667,-59.7878,-36.4747666666667,57.2103333333334,9.35046666666666,-3.4205,371.237233333333,371.237233333333,-32.5512,-21.7208333333333,-10.2611666666667,2.1533,-77.0630666666667,-85.1757666666667,-40.7579333333333,-91.5886333333333,-25.5317666666667,-85.1602666666667,-26.4555666666667,-45.8068,-92.1714333333333,-80.6094666666667,-96.5569
"1092","QAT","Booklet 01","5045","504501","63450450110","Male",0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.190633333333338,164.1579,164.1579,-67.7996,-54.3807333333333,-51.5742,-65.6957333333333,201.043766666667,201.043766666667,-55.8439333333333,12.6722666666667,-47.3334,-67.6632,-38.0251333333333,3.33403333333334,3.33403333333334,-34.9334,-50.9366333333333,-63.0834666666667,4.9264,138.884633333333,-71.3925,-62.0780333333333,-58.0986666666667,14.5880666666667,-12.4377333333333,-39.8841,26.924,-23.9904,-54.7951,-15.3114333333333
"1093","QAT","Booklet 01","5046","504602","63450460214","Female",0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","QAT","Booklet 01","5047","504702","63450470202","Female",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48286666666667,372.521033333333,372.521033333333,-81.0193,-81.6723666666667,-59.8731666666667,-86.6406333333333,81.4196666666667,81.4196666666667,-35.0483666666667,-33.7257,-11.9523333333333,-19.4161,-41.3310333333333,-16.2179333333333,-16.2179333333333,-65.0036666666667,-82.3998333333333,-29.0509,272.6535,129.707333333333,-73.7012333333333,-103.7423,11.3462333333333,-64.9075666666667,-57.0387333333333,-4.86676666666666,-111.9449,-74.9515666666667,-78.7201333333333,-100.628866666667
"1095","QAT","Booklet 01","5047","504702","63450470218","Female",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7948,-33.7633333333333,-33.7633333333333,-8.15010000000001,4.89160000000001,-33.6817,-43.6533666666667,34.6505666666667,34.6505666666667,-45.6105,32.4371666666667,11.4977,-5.92946666666667,26.2785,3.76733333333333,3.76733333333333,24.0330666666667,-18.3253333333333,-49.7149,-3.07333333333334,84.7300333333333,-47.6647666666667,-7.5704,59.1829333333333,80.4851,-6.03176666666666,-31.7762333333333,37.9706666666667,-31.5540666666667,-16.6885333333333,-35.1862333333333
"1096","QAT","Booklet 01","5048","504811","63450481110","Male",0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,-68.2578333333333,-18.8231666666667,-18.8231666666667,-51.0487,-76.9202666666667,-71.3361333333333,-86.1758333333333,12.7193333333333,12.7193333333333,-41.7042666666667,8.60253333333333,51.0425666666667,-72.3705,-53.8149333333333,246.9574,246.9574,98.1129666666667,48.0014666666667,155.0889,-39.0269,72.2517333333333,-38.4492666666667,-9.02509999999999,-23.4401,66.8525666666667,-81.5847333333333,12.9869666666667,-48.6286333333333,-81.5692333333333,-89.1911,-62.1033
"1097","QAT","Booklet 01","5048","504811","63450481126","Female",0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,2,0,0,1,1,1,1,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","QAT","Booklet 01","5050","505003","63450500303","Female",0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,-7.44693333333333,0.945800000000006,0.945800000000006,-40.2253,-22.2494333333333,-8.30356666666667,-59.1115333333333,2.33563333333333,2.33563333333333,-27.2146,-6.1935,-12.6074,13.2052666666667,-49.3992333333333,40.0812333333333,40.0812333333333,-4.02350000000001,-40.7957,19.1614,-16.3894,-15.9058,-46.6133666666667,-10.611,22.2004333333333,2.17959999999999,35.9448,2.24469999999999,-25.8785,-19.7725333333333,0.803200000000004,230.276566666667
"1099","QAT","Booklet 01","5051","505103","63450510309","Male",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-55.9026333333333,226.268666666667,226.268666666667,-72.0050666666667,-49.7904666666667,-48.3934,-86.3446333333333,4.55873333333334,4.55873333333334,-86.3384333333333,-85.3216333333333,8.90183333333333,-62.3372,-38.8629666666667,123.698966666667,123.698966666667,-16.8643333333333,-73.4527666666667,-87.2715333333333,33.8413333333333,-65.3669333333333,-100.6005,-38.3855666666667,-87.4172333333333,124.235266666667,348.137933333333,-13.7054333333333,-38.6067,-83.2539333333333,-71.1257,37.1779666666667
"1100","QAT","Booklet 01","5051","505105","63450510504","Male",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-31.3364666666667,-2.7152,-2.7152,-65.8839,-4.35716666666666,-41.9271,-98.4029,1.66510000000001,1.66510000000001,-39.2724666666667,-38.5470666666667,-48.7729333333333,19.7339666666667,-36.9671,306.8756,306.8756,-67.9516,-77.7300333333333,-77.7465666666667,-56.8536,-81.6081333333333,76.6210333333333,146.3359,-90.4018,-41.3453333333333,-54.7983,-33.3659333333333,-65.2339333333333,49.3906333333333,-30.2287333333333,178.998533333333
"1101","QAT","Booklet 01","5051","505105","63450510520","Male",0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,-45.6939333333333,53.9194,53.9194,-40.0509,-25.1884666666667,-22.9761,-73.3779666666667,77.4535666666667,77.4535666666667,-51.6428333333333,7.36360000000001,-46.6497666666667,-53.5100666666667,-53.9368333333333,191.830133333333,191.830133333333,32.1274333333333,-45.3002333333333,-49.0884333333333,-1.41249999999999,-36.3298666666667,-67.1614333333333,9.49536666666667,-65.3686,-39.2738333333333,-38.9648666666667,-22.6051333333333,21.6081,-78.7440666666667,-14.5771666666667,154.8523
"1102","QAT","Booklet 01","5052","505201","63450520107","Female",0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,1,1,1,1,0,1,0,0,0,1,1,0,43.7497333333334,42.9137666666666,42.9137666666666,-12.7426,-56.6096666666667,-66.0801666666667,-79.0175,127.2255,127.2255,-36.1620666666667,-74.3458,-63.1599666666667,-17.6251,-89.17,190.612233333333,190.612233333333,39.6825333333333,-12.4481,59.8315,-71.3295,-67.2271666666667,-68.6542,4.68559999999999,-24.2694333333333,4.06456666666666,-49.6481,-47.0048333333333,-50.1482333333333,-46.204,28.3324,29.9971
"1103","QAT","Booklet 01","5052","505201","63450520123","Male",0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,-16.2065,71.1194666666667,71.1194666666667,-25.4021333333333,-40.9496666666667,-57.7971333333333,-60.4259333333333,11.4227666666667,11.4227666666667,-40.0630666666667,-16.7614,-57.5160666666667,-23.3199666666667,-29.8227333333333,110.818066666667,110.818066666667,0.0147666666666737,-26.4602666666667,54.2482333333333,-36.5642,3.65313333333333,-41.6151333333333,31.8631333333333,10.3295,13.5163,-26.4819666666667,-27.7178333333333,-20.2375333333333,-44.3679333333333,-11.4325,102.7963
"1104","QAT","Booklet 01","5052","505204","63450520406","Female",0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,22.6674,5.2299,5.2299,-35.9701333333333,-11.7839333333333,-45.0541666666667,-42.8624666666667,29.6362,29.6362,-39.7965666666667,-27.4926666666667,-30.6691333333333,-34.2486,-50.1691666666667,61.2923666666667,61.2923666666667,15.4578333333333,42.8432333333333,-4.6312,-13.3515,5.0687,-48.397,-21.9901666666667,-5.87326666666667,-4.38630000000001,-24.3193,0.0787333333333322,-10.8136333333333,20.4126666666667,6.7148,146.2489
"1105","QAT","Booklet 01","5052","505204","63450520422","Female",0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,14.0398,59.9776666666667,59.9776666666667,-45.8604666666667,-29.4552666666667,-38.5568666666667,-49.6145666666667,49.7466333333333,49.7466333333333,-27.4485333333333,-20.0870666666667,30.6899,-36.6452,-20.2059,-15.6840333333333,-15.6840333333333,-9.99243333333333,-31.2119333333333,20.8980333333333,-18.8625666666667,-27.0786,-32.2773,-24.9613,35.7181,-6.60826666666667,-25.7838333333333,8.14153333333333,36.5778333333333,19.1930333333333,-25.3446666666667,116.656
"1106","QAT","Booklet 01","5053","505301","63450530106","Female",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.4815666666667,76.1334,76.1334,-26.3712,-68.0744666666667,-12.5007666666667,-76.5581333333333,246.702633333333,246.702633333333,-48.1321666666667,-16.3654333333333,-55.2632,33.8132333333333,-57.7948666666667,67.6414666666667,67.6414666666667,-7.9851,-67.8967333333333,-51.4223,-38.7629333333333,-2.0951,-75.9918666666667,-23.3363,-0.552333333333337,-39.0088666666667,-39.8386333333333,-30.9612666666667,-8.13079999999999,-55.3179666666667,-59.5742666666667,80.6480333333333
"1107","QAT","Booklet 01","5053","505306","63450530608","Female",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.6645333333333,94.1964333333333,94.1964333333333,-57.0009,-31.0456333333333,-44.9439666666667,-68.505,138.1999,138.1999,-63.762,-72.6393666666667,33.9231333333333,-40.2061333333333,-17.1783,92.7632,92.7632,-65.5517333333333,-46.9424333333333,29.3599333333333,-54.3452333333333,93.3677,-64.1577666666667,-41.4378666666667,-45.4968,-74.9695333333333,125.3814,-60.0523333333333,-3.1973,-55.8652666666667,-58.5343666666667,-61.1838333333333
"1108","QAT","Booklet 01","5053","505306","63450530624","Female",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-41.9311666666667,194.320866666667,194.320866666667,-21.3234,-30.363,-18.4559,-46.7010333333333,11.1160333333333,11.1160333333333,-39.0698666666667,-25.9723666666667,-8.86966666666667,-33.0693,-35.1359666666667,60.9103,60.9103,-24.0772333333333,-29.8308333333333,-25.6458333333333,-25.0599333333333,4.78686666666666,-29.9827333333333,-17.3357666666667,-7.9562,-35.7043,-11.3837666666667,52.0422333333333,-36.9959666666667,-23.8964,-4.14113333333333,-16.6217333333333
"1109","QAT","Booklet 01","5054","505401","63450540101","Female",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,-29.2753,140.5458,140.5458,-62.0123333333333,-39.6654666666667,-54.7531666666667,-73.1062,98.1357333333333,98.1357333333333,-69.194,-44.6699,-64.2536333333333,-6.41589999999999,-49.5348333333333,57.0989666666667,57.0989666666667,-29.8994333333333,-55.7379333333333,-58.5176,-9.87859999999999,44.9769333333333,-26.6031,-21.3754666666667,95.819,7.57440000000001,-26.1701333333333,-41.5585333333333,9.82913333333333,-69.8811666666667,-53.0595333333333,135.801766666667
"1110","QAT","Booklet 01","5054","505401","63450540117","Female",0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,-41.6941,36.0652666666667,36.0652666666667,92.2827333333333,4.09806666666667,-32.1905333333333,-91.8593333333333,239.076,239.076,-63.4922666666667,-47.7525333333333,-54.7368333333333,-8.71423333333334,-48.7249,89.9401666666667,89.9401666666667,-22.6911,-59.2153,11.5411666666667,-14.8636,-56.7001666666667,-19.1002666666667,27.0060333333333,-16.9488666666667,11.8584,-75.5574666666667,-59.4550333333333,-27.3597,-56.2083,-65.5868333333333,-14.0979
"1111","QAT","Booklet 01","5054","505403","63450540308","Female",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-7.04356666666666,42.6680333333333,42.6680333333333,-35.7134,-15.6822333333333,-33.1993,-30.3307666666667,118.2388,118.2388,-40.7157666666667,-25.8171666666667,20.9804333333333,-12.5739666666667,-6.46489999999999,79.7306,79.7306,-43.3828,-35.9934333333333,-30.1499333333333,-26.5363666666667,-46.6243666666667,-50.6833,-32.1411666666667,-37.9857,9.25726666666667,-28.6691666666667,-19.4704333333333,41.1190666666667,-12.6556,-20.1069666666667,39.3086666666667
"1112","QAT","Booklet 01","5054","505403","63450540324","Female",0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,-41.8339,15.6690333333333,15.6690333333333,-27.9097333333333,-22.6139,-33.4318666666667,-61.3577,105.786033333333,105.786033333333,-41.6654666666667,1.81823333333332,72.6408333333333,165.541633333333,-23.9386333333333,13.1766333333333,13.1766333333333,-6.05163333333334,-56.8689,-18.3317666666667,71.3832666666667,32.7087,-38.9199,-12.8478666666667,-4.1317,-31.7237666666667,-56.6715333333333,-26.1685666666667,-21.8203,-18.2987,-26.1933666666667,-42.5768666666667
"1113","QAT","Booklet 01","5055","505503","63450550305","Female",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-73.2030333333333,448.8597,448.8597,-97.6258666666667,-94.3047333333333,-96.7506333333333,-106.667533333333,87.9701,87.9701,-1.68913333333333,-65.0045666666667,43.1461666666667,-114.7823,-31.3633666666667,251.410366666667,251.410366666667,-98.6757333333333,-90.8916333333333,-84.6193,15.4125333333333,-114.358633333333,-121.442133333333,-84.7619,-96.2773666666667,-91.8392,-41.7246,-112.233066666667,-6.06116666666667,-73.1017666666667,-61.0624,123.401033333333
"1114","QAT","Booklet 01","5055","505503","63450550321","Female",0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-14.0370666666667,108.707433333333,108.707433333333,-12.0747666666667,-42.0838,29.0922,-66.6296,134.7309,134.7309,-4.91893333333333,25.5303,95.2906333333333,-49.0267666666667,25.2709333333333,151.093733333333,151.093733333333,-13.5359,-59.0315,36.4009666666667,-0.117033333333339,-27.0219333333333,-83.9885666666667,-79.4646333333333,-73.3245666666667,-63.9729,-60.4523333333333,-78.2546,-74.3269,-55.3776333333333,-90.0459666666667,-52.9637666666667
"1115","QAT","Booklet 01","5056","505603","63450560310","Male",0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5185,64.0526666666667,64.0526666666667,-18.2926333333333,-23.2702,5.01833333333334,-30.4963,19.1006,19.1006,-1.40486666666666,1.5825,-25.0537333333333,-30.3919333333333,-4.22173333333333,17.7645,17.7645,-22.4776333333333,-17.8369333333333,-3.70403333333334,33.3254666666667,-24.6652,-26.3629666666667,-13.9454,-17.8793,9.3697,-21.8421333333333,13.3304666666667,2.75636666666666,-6.91976666666666,15.4229666666667,-3.39506666666667
"1116","QAT","Booklet 01","5056","505603","63450560326","Male",0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,-11.9286,196.554666666667,196.554666666667,-58.5536333333333,-81.8429,-91.9447666666667,-95.2142333333333,200.518533333333,200.518533333333,-86.5084,-22.2009666666667,-14.6504,-13.5447333333333,-20.9175666666667,59.0066333333333,59.0066333333333,-71.2543333333333,-38.5359,84.0556666666667,-54.3169666666667,-92.9956666666667,-97.4865333333333,-49.8447,2.7437,19.5291666666667,-96.4408,-13.3732,-3.58753333333333,-8.53926666666666,-67.5829,72.7758
"1117","QAT","Booklet 01","5056","505606","63450560615","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-84.0306333333333,658.2313,658.2313,224.131066666667,-92.0689333333333,-96.5680666666667,-119.315866666667,220.999033333333,220.999033333333,-68.2867666666667,148.8362,49.2693666666667,-16.1551,80.2435333333333,-61.1288666666667,-61.1288666666667,-100.994866666667,-103.5193,-128.0961,-106.4364,-113.993166666667,-118.391033333333,-120.796633333333,-116.522766666667,-99.1286666666667,-102.5273,-104.940133333333,-106.617233333333,-120.069166666667,-114.556333333333,-105.668633333333
"1118","QAT","Booklet 01","5057","505701","63450570101","Male",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-22.2803333333333,34.2006333333333,34.2006333333333,-9.27996666666667,0.710299999999997,-19.4934333333333,-26.7970333333333,40.0482666666667,40.0482666666667,-36.1228666666667,13.9721,-39.0596,-33.1603,-16.5391333333333,33.8379333333333,33.8379333333333,-11.6649,-6.96323333333333,-4.14946666666666,13.69,-40.1611333333333,-41.5582,56.3501333333333,0.064466666666668,35.6824333333333,3.23473333333334,-17.9093333333333,33.9857,-44.4587666666667,-22.8776,18.6117666666667
"1119","QAT","Booklet 01","5057","505701","63450570117","Female",0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,35.7966333333333,9.04053333333333,9.04053333333333,-65.2747333333333,-57.4586,-62.8484666666667,-67.0768666666667,135.926633333333,135.926633333333,-41.4533,-3.05566666666667,15.5371,-60.4335666666667,0.277866666666668,-33.9874666666667,-33.9874666666667,17.0302666666667,-52.4035333333333,176.336166666667,-62.1158333333333,64.1306333333333,-53.4038,7.72096666666667,20.0104,-19.5414666666667,-60.4583666666667,56.5728333333333,30.2838,-10.4822333333333,-51.9726333333333,22.323
"1120","QAT","Booklet 01","5058","505801","63450580102","Male",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.6267,108.5391,108.5391,-51.1026333333333,-6.27250000000001,-49.1362,-55.8136,103.167833333333,103.167833333333,-39.6481333333333,-60.9864666666667,-74.8724,-36.8912,-8.2534,51.744,51.744,-45.7530666666667,-68.7065,-41.2498,-15.3152,49.3084333333333,-45.4379,-34.2717,-3.60546666666667,-34.4401333333333,-20.6358333333333,-37.0224333333333,-22.5495666666667,-56.2062666666667,25.3795333333333,187.953866666667
"1121","QAT","Booklet 01","5058","505801","63450580118","Male",0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-18.0561666666667,36.9202666666667,36.9202666666667,-25.9167333333333,-18.5635333333333,-23.9358333333333,-29.0177666666667,54.5045,54.5045,-20.7077,-16.3832,-18.3734,-25.7534666666667,7.8216,64.9008666666667,64.9008666666667,-24.0784333333333,-27.2745333333333,-17.6500666666667,9.90583333333333,-31.4895,-29.9033333333333,-4.13096666666667,9.4677,49.4391,-26.3269666666667,-4.83673333333333,-14.5707333333333,-11.3529333333333,-10.4105333333333,9.44703333333333
